Case,X,Y,Z,a,v,modeSelected,area_type,index,is_triggered,,,,,
63,0.1300638,1.001873,0.5199561,-47.28794,0.3526754,Tap,3,-1,-0.001204409,1.123226,0.01748037,-0.007162006,0.1036954,0.000284171
63,0.1327475,1.009347,0.5225248,3.233235,0.4173401,Tap,3,-1,-8.05E-05,1.124945,0.01750088,-0.01370601,0.1048496,0.000510202
63,0.1394635,1.024432,0.5225029,20.41344,0.8256089,Tap,3,-1,0.000179607,1.125658,0.01762199,-0.01864487,0.1054826,-0.000343762
63,0.1453914,1.037164,0.5226407,-6.166724,0.7022744,Tap,3,-1,0.001036331,1.126306,0.01759815,-0.02696907,0.1069146,-0.00426936
63,0.1543363,1.063172,0.5236468,33.68888,1.376052,Tap,3,-1,0.001543324,1.126487,0.01746321,-0.02941158,0.1082251,-0.005057328
63,0.159872,1.072451,0.5282259,-39.46514,0.5867494,Tap,3,-1,0.001999233,1.126539,0.01720285,-0.03102013,0.1101209,-0.005446639
63,0.1655525,1.080834,0.5312271,-2.933019,0.528089,Tap,3,-1,0.002745304,1.126678,0.01682663,-0.03179641,0.1137134,-0.006513555
63,0.1654468,1.106238,0.5249758,39.00152,1.308119,Tap,3,-1,0.003163829,1.126864,0.01672792,-0.0320765,0.1154677,-0.006724312
63,0.1654547,1.115016,0.5232558,-43.04432,0.4472331,Tap,3,-1,0.003910832,1.127086,0.01658535,-0.03304302,0.1184414,-0.006931603
63,0.1669371,1.139887,0.5190983,40.78683,1.26297,Tap,3,-1,0.004178663,1.127214,0.01651812,-0.03330815,0.1196563,-0.007274611
63,0.1699295,1.149943,0.519968,-36.82872,0.5263953,Tap,3,-1,0.004377187,1.127248,0.01652861,-0.03378944,0.1208415,-0.0074739
63,0.1700567,1.159528,0.5180116,-1.860173,0.4891918,Tap,3,-1,0.004823849,1.127199,0.01654053,-0.03431206,0.1224446,-0.007366988
63,0.1626098,1.182227,0.504653,43.96658,1.368523,Tap,3,-1,0.00524553,1.127285,0.01639366,-0.03401365,0.1236157,-0.008070701
63,0.157809,1.197296,0.5011787,-27.94556,0.8096122,Tap,3,-1,0.005266224,1.127225,0.01632166,-0.03371857,0.1241703,-0.008584497
63,0.1563245,1.204253,0.5005617,-22.62819,0.3570485,Tap,3,-1,0.005236179,1.127143,0.01624632,-0.03348378,0.1244748,-0.008683238
63,0.1562414,1.210505,0.5075798,5.645467,0.4699578,Tap,3,-1,0.005223788,1.127029,0.01610231,-0.03358927,0.1250579,-0.008398102
63,0.1514077,1.215595,0.5043077,-4.135914,0.3872395,Tap,3,-1,0.005163591,1.127012,0.01602316,-0.03374666,0.1255874,-0.008876578
63,0.1473523,1.219768,0.5017099,-3.430609,0.3186274,Tap,3,-1,0.00493928,1.126972,0.0157938,-0.03359314,0.1260493,-0.009063441
63,0.148993,1.226482,0.498343,3.286928,0.3843659,Tap,3,-1,0.004833856,1.127055,0.01562405,-0.03362172,0.1261916,-0.008757277
63,0.1499275,1.229768,0.5009489,-8.4758,0.2148499,Tap,3,-1,0.004473385,1.127391,0.01533318,-0.0344378,0.1265465,-0.008665842
63,0.1503467,1.237028,0.5009923,7.437367,0.3635973,Tap,3,-1,0.004162043,1.127601,0.01519537,-0.03547726,0.1263884,-0.007764362
63,0.1504127,1.240256,0.4998803,-9.642424,0.1707488,Tap,3,-1,0.003778782,1.127854,0.014884,-0.03634047,0.1263472,-0.007365106
63,0.1495305,1.243949,0.4981461,1.898873,0.2087263,Tap,3,-1,0.003494172,1.127941,0.01467943,-0.03658082,0.1263513,-0.007228587
63,0.1518643,1.246201,0.4959731,-0.6770313,0.1951856,Tap,3,-1,0.00320036,1.127824,0.01437902,-0.0365067,0.1262281,-0.00644738
63,0.1520035,1.248499,0.4960942,-3.996696,0.1152517,Tap,3,-1,0.0026327,1.128181,0.01394844,-0.03708581,0.1257455,-0.005110884
63,0.1526686,1.25207,0.4958153,3.347275,0.1821972,Tap,3,-1,0.002441883,1.128349,0.01375628,-0.03766222,0.1253396,-0.004220739
63,0.1559804,1.252829,0.4976115,0.4984051,0.1921653,Tap,3,-1,0.001837499,1.128613,0.01352024,-0.03947855,0.1248108,-0.003486028
63,0.1574123,1.252781,0.5004449,-1.670859,0.1587481,Tap,3,-1,0.001557644,1.128691,0.01337481,-0.0403051,0.1243119,-0.004257704
63,0.1570471,1.252153,0.5013075,-5.117556,0.05639703,Tap,3,-1,0.001287255,1.128933,0.01318073,-0.04088221,0.1237994,-0.004634254
63,0.1582412,1.251682,0.5022264,1.126311,0.07892325,Tap,3,-1,0.000770573,1.129099,0.01285696,-0.0418249,0.1228658,-0.004611009
63,0.1595753,1.250798,0.502799,0.3036365,0.08499598,Tap,3,-1,0.000535332,1.129155,0.01269913,-0.04229068,0.1222337,-0.004439195
63,0.1602338,1.250178,0.5025716,-1.91785,0.04663897,Tap,3,-1,7.24E-05,1.129327,0.01245594,-0.04352436,0.1211252,-0.003694458
63,0.1611287,1.25036,0.502892,0.08755699,0.04839011,Tap,3,-1,-0.000172146,1.129353,0.01235485,-0.04395222,0.1206544,-0.00348849
63,0.1619668,1.250195,0.5035391,0.259524,0.05358059,Tap,3,-1,-0.000561375,1.129374,0.01211452,-0.04480742,0.1199263,-0.002143972
63,0.1639625,1.249555,0.5019493,3.89721,0.1315248,Tap,3,-1,-0.0008213,1.129465,0.01196146,-0.04510323,0.1195795,-0.001236983
63,0.1646095,1.25,0.5007896,-3.075071,0.07002337,Tap,3,-1,-0.001075424,1.129574,0.01183939,-0.04571033,0.1186124,-0.000569296
63,0.1642643,1.24969,0.4991875,0.6689146,0.08340166,Tap,3,-1,-0.001258943,1.129605,0.01174021,-0.04595714,0.1181605,-0.000250462
63,0.1650549,1.249189,0.4990282,-1.796724,0.04746717,Tap,3,-1,-0.001428064,1.129602,0.01163101,-0.04583794,0.1175694,0.000189878
63,0.1657543,1.248843,0.4988103,-0.3484549,0.04049807,Tap,3,-1,-0.001707122,1.129735,0.01145792,-0.04595934,0.1161806,0.000662578
63,0.1657944,1.248819,0.4988952,-1.782189,0.004854293,Tap,3,-1,-0.001865704,1.129799,0.01135683,-0.04600303,0.1156885,0.000618553
63,0.1650756,1.248251,0.4994011,2.373211,0.05231851,Tap,3,-1,-0.002238218,1.129835,0.01113462,-0.04629663,0.1142144,0.000873597
63,0.1657848,1.247125,0.5007434,2.108913,0.09449676,Tap,3,-1,-0.002426092,1.129935,0.01103497,-0.04675345,0.1130787,0.000948275
63,0.166219,1.246732,0.5009704,-3.154767,0.03140142,Tap,3,-1,-0.002853755,1.130164,0.01080322,-0.04781115,0.1109786,0.000831353
63,0.1660347,1.246364,0.5012622,-0.3081622,0.02523818,Tap,3,-1,-0.003097977,1.130177,0.01063442,-0.0480046,0.1099967,0.000898082
63,0.1665734,1.246212,0.5009599,0.3284222,0.03180662,Tap,3,-1,-0.003494832,1.130195,0.01029825,-0.04888813,0.108226,0.001012585
63,0.1671255,1.246238,0.5011692,-0.1128636,0.02954935,Tap,3,-1,-0.003638703,1.130206,0.01011562,-0.04922871,0.1075321,0.001062676
63,0.1679082,1.246175,0.5014277,0.5890915,0.04133118,Tap,3,-1,-0.0038006,1.130238,0.009894848,-0.04956112,0.1070313,0.000777453
63,0.1682726,1.246175,0.5011258,-0.8837225,0.02365673,Tap,3,-1,-0.004067104,1.130296,0.00945425,-0.05010393,0.1064591,0.000885823
63,0.1685604,1.246285,0.5012341,-0.3663268,0.01633019,Tap,3,-1,-0.004104421,1.130343,0.009311199,-0.05046153,0.1062804,0.001140349
63,0.168526,1.246608,0.5009751,0.2218471,0.02076714,Tap,3,-1,-0.004169662,1.130506,0.008979797,-0.05161001,0.1065897,0.001284595
63,0.1702688,1.245896,0.5026617,5.28024,0.1263719,Tap,3,-1,-0.004182976,1.130584,0.008795738,-0.05210204,0.1068605,0.001345383
63,0.1698198,1.246621,0.5023675,-4.063705,0.04509783,Tap,3,-1,-0.004162581,1.130678,0.008619785,-0.05259016,0.1074069,0.001811965
63,0.1693098,1.247437,0.5021629,0.2047241,0.04919231,Tap,3,-1,-0.003997467,1.130928,0.00835228,-0.05428872,0.108429,0.002726246
64,0.1708366,1.247638,0.5044241,4.37965,0.1367853,Tap,3,-1,-0.003898214,1.131083,0.008244038,-0.05532543,0.1090856,0.003154358
64,0.1716844,1.247687,0.5036945,-4.04034,0.0559785,Tap,3,-1,-0.003566533,1.131259,0.008032799,-0.05648376,0.1108888,0.004088967
65,-0.3270354,0.9570171,0.5258236,5.035344,0.1874167,Tap,1,9,-0.09206841,1.104665,-0.000183582,0.02786816,-0.1466153,-0.003253428
65,-0.3261647,0.9559404,0.528132,-2.641308,0.1345905,Tap,1,9,-0.09206841,1.104665,-0.000183582,0.02786816,-0.1466153,-0.003253428
65,-0.3261647,0.9559404,0.528132,-6.729526,0,Tap,4,-1,-0.09206841,1.104665,-0.000183582,0.02786816,-0.1466153,-0.003253428
65,-0.3261647,0.9559404,0.528132,0,0,Tap,4,-1,-0.09206841,1.104665,-0.000183582,0.02786816,-0.1466153,-0.003253428
65,-0.3261647,0.9559404,0.528132,0,0,Tap,4,-1,-0.09206841,1.104665,-0.000183582,0.02786816,-0.1466153,-0.003253428
65,-0.3261647,0.9559404,0.528132,0,0,Tap,4,-1,-0.09206841,1.104665,-0.000183582,0.02786816,-0.1466153,-0.003253428
65,-0.3261647,0.9559404,0.528132,0,0,Tap,4,-1,-0.09206841,1.104665,-0.000183582,0.02786816,-0.1466153,-0.003253428
65,-0.3261647,0.9559404,0.528132,0,0,Tap,4,-1,-0.09206841,1.104665,-0.000183582,0.02786816,-0.1466153,-0.003253428
65,-0.3261647,0.9559404,0.528132,0,0,Tap,4,-1,-0.09206841,1.104665,-0.000183582,0.02786816,-0.1466153,-0.003253428
65,-0.3261647,0.9559404,0.528132,0,0,Tap,4,-1,-0.09206841,1.104665,-0.000183582,0.02786816,-0.1466153,-0.003253428
65,-0.3261647,0.9559404,0.528132,0,0,Tap,4,-1,-0.09206841,1.104665,-0.000183582,0.02786816,-0.1466153,-0.003253428
65,-0.3261647,0.9559404,0.528132,0,0,Tap,4,-1,-0.09206841,1.104665,-0.000183582,0.02786816,-0.1466153,-0.003253428
65,-0.3261647,0.9559404,0.528132,0,0,Tap,4,-1,-0.09206841,1.104665,-0.000183582,0.02786816,-0.1466153,-0.003253428
65,-0.3261647,0.9559404,0.528132,0,0,Tap,4,-1,-0.09206841,1.104665,-0.000183582,0.02786816,-0.1466153,-0.003253428
65,-0.3261647,0.9559404,0.528132,0,0,Tap,4,-1,-0.09206841,1.104665,-0.000183582,0.02786816,-0.1466153,-0.003253428
65,-0.3261647,0.9559404,0.528132,0,0,Tap,4,-1,-0.09180355,1.105135,0.000173569,0.02510089,-0.1440588,-0.002130261
65,-0.3253226,0.9550251,0.5353131,18.22021,0.3644041,Tap,4,-1,-0.09180355,1.105135,0.000173569,0.02510089,-0.1440588,-0.002130261
65,-0.3253226,0.9550251,0.5353131,-18.22021,0,Tap,4,-1,-0.09180355,1.105135,0.000173569,0.02510089,-0.1440588,-0.002130261
65,-0.3253226,0.9550251,0.5353131,0,0,Tap,4,-1,-0.09180355,1.105135,0.000173569,0.02510089,-0.1440588,-0.002130261
65,-0.3253226,0.9550251,0.5353131,0,0,Tap,4,-1,-0.09158179,1.105655,0.000190735,0.02303411,-0.1421552,-0.001027272
65,-0.3249388,0.955664,0.5336008,4.668771,0.09337541,Tap,4,-1,-0.09131681,1.105972,2.34E-05,0.02211622,-0.1413762,0.000326218
65,-0.323759,0.9506602,0.5348282,8.544986,0.2642751,Tap,3,-1,-0.09095861,1.106538,-0.000152111,0.01915967,-0.139324,0.000477582
65,-0.3233879,0.9507521,0.5353074,-11.68125,0.03065006,Tap,3,-1,-0.09086794,1.106686,-0.000172615,0.01837558,-0.1384324,-4.03E-06
65,-0.3230414,0.9507537,0.5360575,0.5330622,0.04131131,Tap,3,-1,-0.08959935,1.108303,9.54E-06,0.01154269,-0.1327069,0.000325528
65,-0.3228636,0.9504265,0.5387554,4.743262,0.1361765,Tap,3,-1,-0.08903037,1.108805,1.48E-05,0.007940686,-0.1291481,0.001254953
65,-0.3227743,0.9510562,0.5378709,-4.085092,0.0544747,Tap,3,-1,-0.0874699,1.110123,6.34E-05,-0.0007059,-0.118867,0.002625586
65,-0.322147,0.9508668,0.5379295,-1.078904,0.03289663,Tap,3,-1,-0.08647764,1.11101,0.000112057,-0.005337068,-0.1124462,0.002801278
65,-0.3218989,0.950498,0.5381179,-0.438089,0.02413485,Tap,3,-1,-0.08452675,1.112607,0.000562191,-0.01452623,-0.09975088,0.003504192
65,-0.320052,0.9530602,0.5369782,7.187696,0.1678888,Tap,4,-1,-0.0827504,1.113759,0.000722885,-0.0222198,-0.08870059,0.005552801
65,-0.320052,0.9530602,0.5369782,-8.394439,0,Tap,4,-1,-0.07892092,1.116782,0.000807285,-0.0375939,-0.06184483,0.009218603
65,-0.3187011,0.951555,0.5398836,8.850114,0.1770023,Tap,3,-1,-0.07678217,1.118736,0.000826836,-0.04750886,-0.04682561,0.009478444
65,-0.3190498,0.951588,0.5398297,-7.963961,0.01772306,Tap,3,-1,-0.07469659,1.120463,0.000699997,-0.05817148,-0.03221452,0.01022701
65,-0.3189539,0.9518746,0.538682,2.081022,0.05934349,Tap,4,-1,-0.07017162,1.122922,-0.000597954,-0.07985552,0.001913831,0.01054341
65,-0.3185492,0.9532858,0.5362082,4.224442,0.1438323,Tap,4,-1,-0.06764705,1.124413,-0.001342297,-0.08838665,0.01828058,0.0104487
65,-0.3187504,0.952724,0.5348973,-3.590981,0.07201272,Tap,4,-1,-0.06361245,1.126619,-0.003487587,-0.1050787,0.0477394,0.0133025
65,-0.3182738,0.9519612,0.5316658,4.785289,0.1677185,Tap,3,-1,-0.0619791,1.127168,-0.004459858,-0.1109195,0.06003131,0.01241157
65,-0.3178546,0.9518168,0.5298772,-3.779046,0.09213758,Tap,3,-1,-0.06073646,1.127622,-0.005491257,-0.1151438,0.07048891,0.01001778
65,-0.31728,0.9529281,0.5272574,2.650944,0.1451565,Tap,3,-1,-0.05869475,1.128061,-0.007180214,-0.1210045,0.08384111,0.007413601
65,-0.3176446,0.9509314,0.5261002,-1.416795,0.1168206,Tap,3,-1,-0.05752331,1.128198,-0.008316994,-0.1212836,0.08644048,0.006086243
65,-0.3181769,0.9505371,0.5246201,-1.787079,0.081079,Tap,3,-1,-0.05752331,1.128198,-0.008316994,-0.1212836,0.08644048,0.006086243
65,-0.3181769,0.9505371,0.5246201,-4.05395,0,Tap,3,-1,-0.05615804,1.128495,-0.009720802,-0.12528,0.0943392,0.005414471
65,-0.3176903,0.9494113,0.52597,4.559574,0.09119147,Tap,3,-1,-0.05604455,1.128477,-0.01035452,-0.1251937,0.09451412,0.004888373
65,-0.3165382,0.9488977,0.5271606,-0.2230521,0.08673043,Tap,3,-1,-0.05549878,1.12869,-0.0117712,-0.1230463,0.09228552,0.004177224
65,-0.3143145,0.9467617,0.5294113,5.207072,0.1908719,Tap,3,-1,-0.0553021,1.12861,-0.01211834,-0.1233714,0.09089966,0.005928044
65,-0.3141341,0.9460284,0.5292401,-7.607733,0.03871721,Tap,3,-1,-0.05499597,1.128551,-0.01255369,-0.1234098,0.08989251,0.007134499
65,-0.3117724,0.9454644,0.5291309,4.140576,0.1215287,Tap,3,-1,-0.05397982,1.128188,-0.01364994,-0.1204673,0.09080331,0.006628858
65,-0.3076721,0.9442657,0.5290952,4.603596,0.2136007,Tap,3,-1,-0.05348089,1.127426,-0.01432896,-0.1158961,0.09239626,0.005291526
65,-0.3056029,0.9425135,0.5301356,-3.419487,0.1452109,Tap,3,-1,-0.05273342,1.126505,-0.0149684,-0.1094624,0.09455762,0.003947888
65,-0.3034235,0.9417149,0.529829,-1.407468,0.1170616,Tap,3,-1,-0.05122856,1.125693,-0.01607084,-0.09612802,0.09958685,0.002245113
65,-0.2975958,0.9403639,0.529212,9.181872,0.300699,Tap,3,-1,-0.05036558,1.124892,-0.01652479,-0.09029025,0.1019439,0.002279222
65,-0.2943166,0.9386193,0.5297227,-5.661335,0.1874723,Tap,3,-1,-0.04975169,1.124072,-0.01688099,-0.08482089,0.1039654,0.001986365
65,-0.2914065,0.9372038,0.5299816,-1.257578,0.1623207,Tap,3,-1,-0.04859178,1.122434,-0.01753902,-0.07323387,0.1073161,-0.001367015
65,-0.2866718,0.9348978,0.5334272,7.61759,0.3146725,Tap,3,-1,-0.04746121,1.120584,-0.01827955,-0.06261295,0.1102723,-0.003758888
65,-0.2793077,0.9338409,0.5329628,2.901316,0.3726988,Tap,3,-1,-0.046979,1.119497,-0.01873589,-0.05634138,0.1109531,-0.004447226
65,-0.2745183,0.9330437,0.5324874,-6.438502,0.2439288,Tap,3,-1,-0.04650453,1.118683,-0.01913261,-0.04984764,0.1110795,-0.005475895
65,-0.2690034,0.9326025,0.5299387,3.03187,0.3045662,Tap,3,-1,-0.0454216,1.117058,-0.01953173,-0.03911845,0.1109453,-0.006657533
65,-0.2561882,0.9297076,0.5261383,18.96344,0.6838349,Tap,3,-1,-0.0449319,1.116439,-0.01975822,-0.03543818,0.1105706,-0.006233506
65,-0.2439876,0.9279734,0.5251045,-3.275537,0.6183242,Tap,3,-1,-0.04461776,1.11558,-0.02003193,-0.03039959,0.1105006,-0.006624006
65,-0.2347366,0.926571,0.5241632,-7.406271,0.4701988,Tap,3,-1,-0.04383434,1.114282,-0.02044582,-0.02061388,0.1082151,-0.008323849
65,-0.2171466,0.9318039,0.5220871,22.66247,0.9234481,Tap,3,-1,-0.04277136,1.112747,-0.02073479,-0.01446759,0.1055035,-0.008519611
65,-0.1968377,0.9279631,0.5263376,6.581113,1.05507,Tap,3,-1,-0.04237895,1.112435,-0.02090025,-0.01168461,0.1038597,-0.007560704
65,-0.183592,0.9273666,0.5236082,-18.91063,0.6768578,Tap,3,-1,-0.04154806,1.111642,-0.0211792,-0.007196367,0.09957371,-0.007278082
65,-0.1548494,0.9225241,0.5169325,40.91291,1.495116,Tap,3,-1,-0.04104645,1.11146,-0.021173,-0.00581526,0.09754755,-0.007001461
65,-0.1431969,0.9208969,0.5142632,-44.59425,0.6032311,Tap,3,-1,-0.03974707,1.111449,-0.02110434,-0.004987422,0.0938588,-0.007535987
65,-0.1169968,0.921717,0.5004263,43.94046,1.48204,Tap,3,-1,-0.03896821,1.111216,-0.02112675,-0.004646147,0.09279257,-0.007736715
65,-0.1051126,0.9176184,0.502481,-42.25735,0.6368934,Tap,3,-1,-0.0381735,1.110948,-0.0211153,-0.004513611,0.0924974,-0.007409603
65,-0.09721693,0.9143147,0.5037045,-10.22962,0.432301,Tap,3,-1,-0.03608418,1.111357,-0.02103424,-0.005532338,0.09315249,-0.006096523
65,-0.08011244,0.9040467,0.513185,33.60464,1.104394,Tap,3,-1,-0.03517111,1.111371,-0.02113342,-0.005987926,0.09468406,-0.00598714
65,-0.06874309,0.9003192,0.5147934,-25.03862,0.6036215,Tap,3,-1,-0.03406025,1.111377,-0.02118921,-0.006305689,0.09654347,-0.005600346
65,-0.05697545,0.8965173,0.5136724,0.8620977,0.6208635,Tap,3,-1,-0.03174196,1.111574,-0.02117682,-0.007810551,0.1004198,-0.004340312
65,-0.03744902,0.8898535,0.5126004,20.60688,1.033001,Tap,3,-1,-0.02897902,1.111741,-0.02129412,-0.009996539,0.106795,-0.004103857
65,-0.01952046,0.8922181,0.5085349,-5.31207,0.9267597,Tap,3,-1,-0.02760325,1.111904,-0.02142859,-0.01103726,0.1110168,-0.004391253
65,-0.007519937,0.8934121,0.5065098,-15.76642,0.6114312,Tap,3,-1,-0.02413432,1.112643,-0.02153111,-0.01464881,0.1218068,-0.004157699
65,0.01546821,0.8962195,0.5013037,28.77065,1.186844,Tap,3,-1,-0.02225449,1.112768,-0.02172089,-0.01671761,0.1290221,-0.00377657
65,0.02681437,0.8984143,0.5030694,-30.11569,0.5845305,Tap,3,-1,-0.0204232,1.112962,-0.0218873,-0.01837019,0.1368307,-0.00356807
65,0.03826524,0.9003809,0.5032187,-0.1778305,0.5809739,Tap,3,-1,-0.01709833,1.113029,-0.02231264,-0.02120652,0.1518143,-0.00373483
65,0.06413888,0.9035217,0.504179,36.15445,1.304063,Tap,3,-1,-0.01528745,1.113097,-0.02261686,-0.02223139,0.1588955,-0.004132391
65,0.07103573,0.9076427,0.5022588,-44.55173,0.4130282,Tap,3,-1,-0.01365773,1.11303,-0.0229578,-0.0227586,0.1660962,-0.00505362
65,0.08471102,0.9125273,0.5004554,15.93112,0.7316506,Tap,3,-1,-0.01185602,1.113127,-0.02314043,-0.02300813,0.1725914,-0.005909997
65,0.09623898,0.9185867,0.4967875,-2.757302,0.6765046,Tap,3,-1,-0.006711933,1.113339,-0.0237155,-0.02501709,0.1895388,-0.007617355
65,0.1332601,0.9414008,0.4871163,77.54623,2.227429,Tap,3,-1,-0.005272981,1.113267,-0.02385759,-0.02528908,0.1945225,-0.008946245
65,0.1472341,0.9452289,0.4925294,-72.70382,0.7733529,Tap,3,-1,-0.003865924,1.113355,-0.0239749,-0.02575671,0.1982743,-0.009988082
65,0.1614634,0.9555637,0.4934063,5.352727,0.8804074,Tap,3,-1,-0.002369933,1.113492,-0.02412128,-0.0262494,0.2023519,-0.01067412
65,0.1716706,0.966687,0.4927082,-6.237707,0.7556533,Tap,3,-1,0.000620622,1.113778,-0.02423334,-0.02744407,0.2096051,-0.01116762
65,0.1903957,0.9839997,0.4929833,25.97613,1.275176,Tap,3,-1,0.003173797,1.113866,-0.0242548,-0.02835668,0.2151027,-0.01068412
65,0.2134009,1.010195,0.4862399,25.01377,1.775451,Tap,3,-1,0.004282981,1.113838,-0.02416372,-0.02839244,0.2171691,-0.01094749
65,0.2267803,1.024101,0.4806576,-38.55084,1.004434,Tap,3,-1,0.006589726,1.113709,-0.02390242,-0.02820408,0.2197785,-0.0109001
65,0.2481843,1.050549,0.4702559,38.72501,1.778935,Tap,3,-1,0.007395509,1.113611,-0.02377701,-0.02758427,0.2203902,-0.01033986
65,0.2587447,1.061942,0.4681888,-49.76894,0.7835558,Tap,3,-1,0.008385208,1.113706,-0.02354383,-0.02734237,0.2209911,-0.01017912
65,0.2632352,1.076802,0.4511185,18.50543,1.153664,Tap,3,-1,0.01034528,1.113727,-0.02302361,-0.02781289,0.2219616,-0.00950588
65,0.2827314,1.094742,0.4469614,9.362721,1.340919,Tap,3,-1,0.01119936,1.113674,-0.02276897,-0.02763022,0.2222156,-0.009344666
65,0.2907458,1.103683,0.4446149,-36.4589,0.6117408,Tap,3,-1,0.01284182,1.113828,-0.02227116,-0.02725941,0.222806,-0.01020433
65,0.3035628,1.115767,0.43642,17.98312,0.9714032,Tap,3,-1,0.01363635,1.113946,-0.02198887,-0.02737355,0.2230802,-0.01012288
65,0.3182673,1.118847,0.4458942,-4.166296,0.8880773,Tap,3,-1,0.01492072,1.113963,-0.02135801,-0.02739497,0.2239871,-0.009899476
65,0.3343924,1.123911,0.4628968,15.53066,1.198691,Tap,3,-1,0.01571242,1.114012,-0.0210557,-0.02777473,0.2246938,-0.009884207
65,0.3363864,1.126434,0.4598384,-48.83824,0.2219257,Tap,3,-1,0.01708286,1.113973,-0.02061081,-0.02756018,0.2264547,-0.009610896
65,0.3519602,1.121214,0.4779744,50.07507,1.223427,Tap,3,-1,0.01755189,1.113861,-0.02045059,-0.02673946,0.2273839,-0.009946678
65,0.3464656,1.125125,0.4717631,-38.24943,0.4584384,Tap,3,-1,0.01804928,1.113697,-0.02016449,-0.02603158,0.2282966,-0.009823403
65,0.3470518,1.124074,0.475884,-12.18951,0.2146482,Tap,3,-1,0.01917632,1.113923,-0.01954174,-0.02538778,0.2293818,-0.008029738
65,0.3482142,1.123539,0.4820161,4.928059,0.3132093,Tap,3,-1,0.01962958,1.113929,-0.01934862,-0.02539493,0.2298681,-0.007135676
65,0.3487749,1.124477,0.4833441,-11.36204,0.08596852,Tap,3,-1,0.01986682,1.113903,-0.01923227,-0.02507729,0.2303883,-0.006911477
65,0.3508229,1.125479,0.4856472,3.803897,0.1620464,Tap,3,-1,0.02029875,1.113654,-0.01894665,-0.02345559,0.2313896,-0.006661017
65,0.347433,1.124015,0.4881916,3.108262,0.2242117,Tap,3,-1,0.02066932,1.113874,-0.0187192,-0.0225261,0.2324805,-0.006676993
65,0.3477765,1.119057,0.4928231,5.77327,0.3396771,Tap,3,-1,0.02085271,1.113782,-0.0186224,-0.02178339,0.2331151,-0.006024048
65,0.3424807,1.116532,0.4929247,-2.314027,0.2933965,Tap,3,-1,0.02118565,1.113754,-0.0184412,-0.02109338,0.2334466,-0.00559568
65,0.3382946,1.11419,0.4933205,-2.637421,0.2406481,Tap,3,-1,0.02115867,1.113536,-0.0182476,-0.02059205,0.2335913,-0.007015863
65,0.3365158,1.103153,0.5023227,23.851,0.7176682,Tap,3,-1,0.02107659,1.113463,-0.01816416,-0.02064141,0.2336868,-0.007543634
65,0.3386864,1.09789,0.508944,-14.05358,0.4365965,Tap,3,-1,0.02094149,1.113398,-0.01798964,-0.02066311,0.2337862,-0.007795368
65,0.3364186,1.094617,0.5171351,0.9392619,0.4553818,Tap,3,-1,0.02084061,1.11337,-0.01792336,-0.02060365,0.2337287,-0.008362489
65,0.3248214,1.094676,0.5130496,7.970865,0.6147991,Tap,3,-1,0.02075201,1.113393,-0.0178566,-0.02076699,0.2337748,-0.008799065
65,0.3190442,1.093282,0.5102806,-14.349,0.3278191,Tap,3,-1,0.02048406,1.113345,-0.017735,-0.02125343,0.2339016,-0.009495988
65,0.3194934,1.088526,0.5115623,-4.026552,0.2472881,Tap,3,-1,0.02019721,1.113362,-0.01762438,-0.02208284,0.2329517,-0.01042784
65,0.317368,1.086951,0.5120149,-5.655152,0.134185,Tap,3,-1,0.01996285,1.113498,-0.01758671,-0.02237754,0.2325204,-0.01160103
65,0.316367,1.087518,0.5105681,-2.088978,0.09240548,Tap,3,-1,0.01972584,1.113613,-0.0175066,-0.02306324,0.2320634,-0.01201326
65,0.3167431,1.085989,0.5106831,-0.6754317,0.07889685,Tap,3,-1,0.01941805,1.113908,-0.01732779,-0.02439873,0.2304086,-0.01115435
65,0.3181151,1.085045,0.5110106,0.2985023,0.0848669,Tap,3,-1,0.0192492,1.11403,-0.01724911,-0.02503277,0.2294314,-0.01110556
65,0.3192347,1.084767,0.510993,-1.358911,0.05768868,Tap,3,-1,0.01902961,1.114087,-0.01716423,-0.02538972,0.2286183,-0.01142348
65,0.3202283,1.084475,0.5109711,-0.2945017,0.05179865,Tap,3,-1,0.01863429,1.11407,-0.01703978,-0.0258058,0.2267714,-0.01141929
65,0.3222849,1.08516,0.5096159,3.801595,0.1278306,Tap,3,-1,0.01841798,1.114081,-0.01701021,-0.02643838,0.2250955,-0.01118244
